Date,Sales Order ID,Vendor ID,Description,Debit EUR,Credit EUR,Transaction: Subtype,Vendor Quality History,Vendor Consistency,Processing Method,Processing Efficiency (%),
01-01-2022,201381,101420,zAU-1103 0-5 DAA/B/G,2570.99,0,Sales credit invoice,0.422210329,80,Standard Process,71.87182165,
01-01-2022,201381,101420,zAU-1103 0-5 DAA/B/G,3965.58,0,Sales credit invoice,0.349556872,80,Standard Process,45.20499415,
01-01-2022,201381,101420,zAU-1103 0-5 DAA/B/G,86870,0,Verkoopfactuur,0.364256775,80,Standard Process,51.51272608,
01-01-2022,202027,101420,zAU-1142 RV zM 0-10,23504,0,Sales credit invoice,0.377840473,80,Standard Process,67.22371847,
01-01-2022,202027,101420,zAU-1142 RV zM 0-10,0,18261.95,Sales credit invoice,0.448363115,80,Standard Process,73.02175551,
01-01-2022,202039,101420,zAU-1143 zM GA 0-10m,4843.4,0,Sales credit invoice,0.417812498,80,Standard Process,71.40443101,
01-01-2022,202039,101420,zAU-1143 zM GA 0-10m,0,28113.91,Sales credit invoice,0.459940339,80,Standard Process,54.08290703,
01-01-2022,201381,101420,zAU-1103 0-5 DAA/B/G,0,2149,Sales credit invoice,0.470400976,80,Standard Process,73.84325846,
01-01-2022,201381,101420,zAU-1103 0-5 DAA/B/G,0,2044,Sales credit invoice,0.379152584,80,Standard Process,54.60858804,
01-01-2022,201381,101420,zAU-1103 0-5 DAA/B/G,0,1547,Sales credit invoice,0.437518089,80,Standard Process,58.17868778,
01-01-2022,201381,101420,zAU-1103 0-5 DAA/B/G,2248.43,0,Sales credit invoice,0.522537175,80,Standard Process,75.23290191,
01-01-2022,201381,101420,zAU-1103 0-5 DAA/B/G,2997.9,0,Sales credit invoice,0.448961221,80,Standard Process,71.31013241,
01-01-2022,201381,101420,zAU-1103 0-5 DAA/B/G,6043.24,0,Sales credit invoice,0.449274017,80,Standard Process,79.39354813,
01-01-2022,202026,101420,zAU-1141 zM NS 0-10,0,26705.68,Sales credit invoice,0.450914842,80,Standard Process,71.63332214,
01-01-2022,202027,101420,zAU-1142 RV zM 0-10,0,4424.02,Sales credit invoice,0.506700654,80,Standard Process,68.01649844,
01-01-2022,202039,101420,zAU-1143 zM GA 0-10m,10443.2,0,Sales credit invoice,0.397598419,80,Standard Process,48.7938281,
01-01-2022,202027,101420,zAU-1142 RV zM 0-10,10413,0,Sales credit invoice,0.407864614,80,Standard Process,59.89249002,
01-01-2022,202039,101420,zAU-1143 zM GA 0-10m,0,22937.13,Sales credit invoice,0.491460761,80,Standard Process,55.74069589,
01-01-2022,202026,101420,zAU-1141 zM NS 0-10,16404,0,Sales credit invoice,0.370588083,80,Standard Process,54.88158056,
01-01-2022,202026,101420,zAU-1141 zM NS 0-10,0,19653.2,Sales credit invoice,0.475961325,80,Standard Process,84.40692747,
01-01-2022,202027,101420,zAU-1142 RV zM 0-10,0,19290.8,Sales credit invoice,0.451636291,80,Standard Process,60.92045785,
01-01-2022,202027,101420,zAU-1142 RV zM 0-10,2860,0,Sales credit invoice,0.465487039,80,Standard Process,81.12788548,
01-01-2022,202039,101420,zAU-1143 zM GA 0-10m,0,10539.4,Sales credit invoice,0.428182579,80,Standard Process,70.56111435,
01-01-2022,202039,101420,zAU-1143 zM GA 0-10m,0,20282.37,Sales credit invoice,0.543200154,80,Standard Process,77.18985779,
01-01-2022,202039,101420,zAU-1143 zM GA 0-10m,10540.8,0,Sales credit invoice,0.402309781,80,Standard Process,65.35680227,
01-01-2022,202026,101420,zAU-1141 zM NS 0-10,0,24869.3,Sales credit invoice,0.512846604,80,Standard Process,68.36460733,
01-01-2022,202028,101420,zAU-1156 zM0-10 DMZ,15012,0,Sales credit invoice,0.419846215,80,Standard Process,64.9469666,
01-01-2022,202028,101420,zAU-1156 zM0-10 DMZ,0,9063.23,Sales credit invoice,0.429376457,80,Standard Process,52.90734101,
01-01-2022,202028,101420,zAU-1156 zM0-10 DMZ,0,23770.97,Sales credit invoice,0.355742472,80,Standard Process,74.25931067,
01-01-2022,202028,101420,zAU-1156 zM0-10 DMZ,4770,0,Sales credit invoice,0.328654751,80,Standard Process,56.37128068,
01-01-2022,202028,101420,zAU-1156 zM0-10 DMZ,3420,0,Sales credit invoice,0.331059245,80,Standard Process,45.98479664,
01-01-2022,202028,101420,zAU-1156 zM0-10 DMZ,0,7564.81,Sales credit invoice,0.418240643,80,Standard Process,71.14162798,
01-01-2022,202028,101420,zAU-1156 zM0-10 DMZ,19863,0,Sales credit invoice,0.334399229,80,Standard Process,52.17298252,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,11331,0,Sales credit invoice,0.482624285,80,Standard Process,83.08857267,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,61812,0,Sales credit invoice,0.474057594,80,Standard Process,83.63410737,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,3276,0,Sales credit invoice,0.473414258,80,Standard Process,82.0520078,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,8964,0,Sales credit invoice,0.381293392,80,Standard Process,59.99142736,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,0,12919.15,Sales credit invoice,0.310077308,80,Standard Process,45.62599297,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,13320,0,Sales credit invoice,0.391752709,80,Standard Process,82.59690178,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,0,12724.19,Sales credit invoice,0.471333953,80,Standard Process,62.34145801,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,0,70475.57,Sales credit invoice,0.49957668,80,Standard Process,84.14952017,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,0,15186.93,Sales credit invoice,0.430693346,80,Standard Process,84.02660907,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,0,3735.16,Sales credit invoice,0.407902222,80,Standard Process,79.54688295,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,7911,0,Sales credit invoice,0.386722426,80,Standard Process,56.92518013,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,0,10220.39,Sales credit invoice,0.43369599,80,Standard Process,60.59645801,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,4842,0,Sales credit invoice,0.461965997,80,Standard Process,79.4710352,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,9054,0,Sales credit invoice,0.434804206,80,Standard Process,57.83534121,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,11160,0,Sales credit invoice,0.339810192,80,Standard Process,51.86445624,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,0,10323.01,Sales credit invoice,0.394946325,80,Standard Process,67.55045113,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,0,5520.65,Sales credit invoice,0.447438992,80,Standard Process,82.91426835,
01-01-2022,202020,101420,zAU-1140 DM 0-10 OC,0,9019.81,Sales credit invoice,0.430375636,80,Standard Process,73.18920677,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,7280,0,Sales credit invoice,0.485554514,80,Standard Process,68.08747739,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,4746,0,Sales credit invoice,0.40557139,80,Standard Process,48.935648,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,11945.81,Sales credit invoice,0.444055779,80,Standard Process,69.90779268,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,30725.17,Sales credit invoice,0.471010885,80,Standard Process,85.09718093,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,32352,0,Verkoopfactuur,0.373164441,80,Standard Process,50.67340262,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,27600,Verkoopfactuur,0.434975878,80,Standard Process,65.99235092,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,21192,Verkoopfactuur,0.5677069,80,Standard Process,80.53360941,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,13860,Sales credit invoice,0.399915134,80,Standard Process,75.00112902,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,2843.6,0,Sales credit invoice,0.373966265,80,Standard Process,73.22913751,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,164991.06,Sales credit invoice,0.452614051,80,Standard Process,73.4506054,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,28176,Sales credit invoice,0.414293234,80,Standard Process,59.55939162,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,20659.69,Sales credit invoice,0.424065679,80,Standard Process,56.89046969,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,124392,Sales credit invoice,0.455781023,80,Standard Process,77.7791268,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,9716,0,Sales credit invoice,0.568440883,80,Standard Process,77.80959248,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,7470.43,Sales credit invoice,0.472232864,80,Standard Process,80.1164289,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,6076,Sales credit invoice,0.42483906,80,Standard Process,81.98624238,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,46499.03,Verkoopfactuur,0.435881511,80,Standard Process,65.70936715,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,54504.96,Verkoopfactuur,0.447754484,80,Standard Process,65.31140993,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,49208.1,0,Verkoopfactuur,0.405207225,80,Standard Process,77.33095475,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,2754,0,Sales credit invoice,0.435652919,80,Standard Process,71.3235392,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,17046,0,Sales credit invoice,0.363314357,80,Standard Process,73.42965853,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,2843.6,Sales credit invoice,0.427176476,80,Standard Process,77.22960311,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,2620.91,Sales credit invoice,0.469729062,80,Standard Process,81.04521634,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,6516,Sales credit invoice,0.340770174,80,Standard Process,58.68880385,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,12042.47,0,Sales credit invoice,0.414874119,80,Standard Process,60.21110958,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,28176,0,Sales credit invoice,0.348389827,80,Standard Process,48.80626856,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,35880,0,Sales credit invoice,0.474467711,80,Standard Process,68.42034571,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,15576,Sales credit invoice,0.436348278,80,Standard Process,46.45566209,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,164991.06,0,Sales credit invoice,0.370163795,80,Standard Process,63.85671973,
10-01-2022,201370,101420,zAU-1101 DM 0-10,0,7243.43,Sales credit invoice,0.487438629,80,Standard Process,66.97710771,
10-01-2022,201370,101420,zAU-1101 DM 0-10,0,21573,Sales credit invoice,0.344730051,80,Standard Process,56.60492071,
10-01-2022,201370,101420,zAU-1101 DM 0-10,21450.51,0,Sales credit invoice,0.395577988,80,Standard Process,68.92874705,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,8750,Sales credit invoice,0.350573345,80,Standard Process,46.23526012,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,30725.17,0,Sales credit invoice,0.419801248,80,Standard Process,46.51260164,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,27600,0,Verkoopfactuur,0.365029835,80,Standard Process,78.31532271,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,35703.17,0,Verkoopfactuur,0.414483844,80,Standard Process,59.58772098,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,13860,0,Sales credit invoice,0.418347218,80,Standard Process,50.14595076,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,2988,Sales credit invoice,0.439806668,80,Standard Process,66.15085203,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,6201.1,0,Sales credit invoice,0.429248293,80,Standard Process,76.1847389,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,11481.06,0,Sales credit invoice,0.424234574,80,Standard Process,53.74075161,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,4746,Sales credit invoice,0.451707901,80,Standard Process,70.22706427,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,5972.9,0,Sales credit invoice,0.344398179,80,Standard Process,48.45657233,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,37372.08,Sales credit invoice,0.392660751,80,Standard Process,47.09310971,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,20659.69,0,Sales credit invoice,0.492344842,80,Standard Process,66.51986258,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,24990,0,Sales credit invoice,0.412236603,80,Standard Process,66.89572243,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,5972.9,Sales credit invoice,0.395820127,80,Standard Process,70.81591101,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,4858,Sales credit invoice,0.402436058,80,Standard Process,74.40669902,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,9338,Sales credit invoice,0.452301436,80,Standard Process,84.52200922,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,5835.2,0,Sales credit invoice,0.369164493,80,Standard Process,65.91016411,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,8950.75,0,Sales credit invoice,0.369413911,80,Standard Process,58.07973715,
10-01-2022,201370,101420,zAU-1101 DM 0-10,0,14654,Sales credit invoice,0.436632013,80,Standard Process,77.20504089,
10-01-2022,201370,101420,zAU-1101 DM 0-10,26797.6,0,Sales credit invoice,0.428534524,80,Standard Process,55.96870618,
10-01-2022,201370,101420,zAU-1101 DM 0-10,14654,0,Sales credit invoice,0.356486901,80,Standard Process,62.77834254,
10-01-2022,201370,101420,zAU-1101 DM 0-10,9639,0,Sales credit invoice,0.348207224,80,Standard Process,48.17748344,
10-01-2022,201370,101420,zAU-1101 DM 0-10,0,21450.51,Sales credit invoice,0.353673271,80,Standard Process,46.02670511,
10-01-2022,201370,101420,zAU-1101 DM 0-10,0,65221.99,Sales credit invoice,0.473509465,80,Standard Process,83.98726079,
10-01-2022,201370,101420,zAU-1101 DM 0-10,0,9639,Sales credit invoice,0.498285575,80,Standard Process,78.85719488,
10-01-2022,201370,101420,zAU-1101 DM 0-10,17626.73,0,Sales credit invoice,0.377707419,80,Standard Process,73.18695535,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,14016,Sales credit invoice,0.40942336,80,Standard Process,61.56259425,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,31100.96,0,Sales credit invoice,0.328551237,80,Standard Process,52.01841996,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,8750,0,Sales credit invoice,0.315328529,80,Standard Process,51.33570023,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,10758.11,Sales credit invoice,0.48075463,80,Standard Process,55.13483738,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,11481.06,Sales credit invoice,0.428677499,80,Standard Process,67.24367992,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,7280,Sales credit invoice,0.38711023,80,Standard Process,73.94113487,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,29208,0,Verkoopfactuur,0.410276375,80,Standard Process,71.73799376,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,147168,Verkoopfactuur,0.401982084,80,Standard Process,56.33732283,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,6516,0,Sales credit invoice,0.408117653,80,Standard Process,83.67204387,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,12042.47,Sales credit invoice,0.462986464,80,Standard Process,74.88482513,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,12654,Sales credit invoice,0.404317635,80,Standard Process,67.45133913,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,10869.06,0,Sales credit invoice,0.470655636,80,Standard Process,69.77469022,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,37372.08,0,Sales credit invoice,0.380899496,80,Standard Process,61.99380253,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,8950.75,Sales credit invoice,0.380238983,80,Standard Process,55.03310507,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,0,5835.2,Sales credit invoice,0.439393879,80,Standard Process,59.41689349,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,21192,0,Verkoopfactuur,0.406520172,80,Standard Process,75.69276747,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,54504.96,0,Verkoopfactuur,0.381121679,80,Standard Process,45.58293629,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,17046,Sales credit invoice,0.393166568,80,Standard Process,49.70094194,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,13190.19,0,Sales credit invoice,0.361783758,80,Standard Process,46.863107,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,18590.54,Sales credit invoice,0.308205038,80,Standard Process,46.64951649,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,247940.83,Verkoopfactuur,0.509024626,80,Standard Process,79.64615365,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,147168,0,Verkoopfactuur,0.440787326,80,Standard Process,73.4981433,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,247940.83,0,Verkoopfactuur,0.441580384,80,Standard Process,64.20404008,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,22149,0,Sales credit invoice,0.299669356,80,Standard Process,48.96228351,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,12654,0,Sales credit invoice,0.515641632,80,Standard Process,64.91044294,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,2754,Sales credit invoice,0.382962304,80,Standard Process,64.17560672,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,2620.91,0,Sales credit invoice,0.408019785,80,Standard Process,52.01467573,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,23448,0,Sales credit invoice,0.433549266,80,Standard Process,62.57099179,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,14016,0,Sales credit invoice,0.367638301,80,Standard Process,61.13944174,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,35880,Sales credit invoice,0.450880193,80,Standard Process,69.94192897,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,18590.54,0,Sales credit invoice,0.449594404,80,Standard Process,70.72129286,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,4858,0,Sales credit invoice,0.360113579,80,Standard Process,46.8348124,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,9338,0,Sales credit invoice,0.393400847,80,Standard Process,60.17181089,
10-01-2022,201344,101420,zAU-1098 RV0-10 OC,6076,0,Sales credit invoice,0.541930884,80,Standard Process,70.34732659,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,46499.03,0,Verkoopfactuur,0.429692561,80,Standard Process,65.37701847,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,32352,Verkoopfactuur,0.449185947,80,Standard Process,79.68783857,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,6201.1,Sales credit invoice,0.4420168,80,Standard Process,71.67709208,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,16222.22,Sales credit invoice,0.342234679,80,Standard Process,51.5988443,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,13190.19,Sales credit invoice,0.295106712,80,Standard Process,47.85803427,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,22149,Sales credit invoice,0.407645025,80,Standard Process,71.01798077,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,16222.22,0,Sales credit invoice,0.303794073,80,Standard Process,46.07370808,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,31100.96,Sales credit invoice,0.405479705,80,Standard Process,68.72391104,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,47590.51,Sales credit invoice,0.494702222,80,Standard Process,83.07932478,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,0,23448,Sales credit invoice,0.49543247,80,Standard Process,68.3067042,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,49208.1,Verkoopfactuur,0.342767863,80,Standard Process,60.72088201,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,35703.17,Verkoopfactuur,0.407819477,80,Standard Process,71.05317285,
10-01-2022,201319,101420,zAU-1095 ROC0-5 OC,0,29208,Verkoopfactuur,0.4219642,80,Standard Process,63.55924206,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,11421,0,Sales credit invoice,0.383276974,80,Standard Process,67.09747997,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,2988,0,Sales credit invoice,0.433542896,80,Standard Process,83.12932476,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,10869.06,Sales credit invoice,0.352065187,80,Standard Process,60.63715683,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,21078.61,Sales credit invoice,0.505255503,80,Standard Process,83.92821783,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,0,11421,Sales credit invoice,0.470862711,80,Standard Process,81.666701,
10-01-2022,201320,101420,zAU-1096 DM0-10 OC,21078.61,0,Sales credit invoice,0.381420158,80,Standard Process,52.92954096,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,124392,0,Sales credit invoice,0.33610824,80,Standard Process,47.80913269,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,15576,0,Sales credit invoice,0.343851273,80,Standard Process,49.08150906,
10-01-2022,201341,101420,zAU-1097 ELBF 0-10,47590.51,0,Sales credit invoice,0.351904147,80,Standard Process,45.73798394,
10-01-2022,201370,101420,zAU-1101 DM 0-10,0,12393,Sales credit invoice,0.379527445,80,Standard Process,48.82493991,
10-01-2022,201370,101420,zAU-1101 DM 0-10,39450.29,0,Sales credit invoice,0.405010687,80,Standard Process,72.66177432,
10-01-2022,201370,101420,zAU-1101 DM 0-10,12393,0,Sales credit invoice,0.341694435,80,Standard Process,47.88314026,
10-01-2022,201370,101420,zAU-1101 DM 0-10,0,3961,Sales credit invoice,0.389903229,80,Standard Process,57.91851303,
